trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2132,False,"{'a': 0.002, 'e': 0.01409408603112812}",20,14,9.406393453730788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014065926028455205}",20,9,17.019003382200797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.014037822289505161}",30,13,27.7866843534813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.01400977470186299}",30,18,21.322769135236772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013981783153338296}",25,14,16.977920879675466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013953847531964868}",30,17,24.41641797077706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013925967726000174}",30,18,20.609911340143473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013898143623924953}",25,13,19.277007896597215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013870375114442744}",20,9,19.95905409841172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.013842662086479501}",20,11,14.92806794042273,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.01381500442918306}",25,3,36.553205837843265,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.013787402031922757}",20,1,31.405017014325278,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.01375985478428895}",20,0,29.455155289998956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2145,False,"{'a': 0.002, 'e': 0.01373236257609264}",35,13,39.79450979167888,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013704925297364945}",30,19,19.884776150345036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013677542838356711}",20,14,11.472778283670706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013650215089538058}",20,0,-12.014586249993247,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2149,False,"{'a': 0.002, 'e': 0.013622941941597973}",20,6,25.098357199989103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013595723285443818}",20,5,29.342670009964063,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013568559012200934}",20,8,22.198151900749245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013541449013212178}",20,8,21.582099161680127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.002, 'e': 0.013514393180037542}",20,12,14.996767569722675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013487391404453644}",20,2,24.78694989246885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013460443578453348}",20,3,27.670109152162592,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013433549594245302}",25,14,19.04867222293217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.013406709344253556}",25,18,13.01811842207775,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.01337992272111706}",20,10,19.42893564676782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013353189617689292}",20,9,22.17930518036829,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013326509927037785}",25,11,22.76022082410198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013299883542443767}",20,13,15.89564152228452,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013273310357401653}",25,0,44.22275225442443,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2163,False,"{'a': 0.002, 'e': 0.013246790265618666}",20,13,14.468958197274835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.013220323161014392}",25,8,33.44081962862085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.0131939089377204}",25,19,9.467207160675073,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.013167547490079751}",25,16,15.342526419771055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.002, 'e': 0.01314123871264662}",30,12,30.77679865219768,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013114982500185848}",25,14,20.489098676363646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013088778747672577}",20,1,26.015501792622143,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013062627350291747}",25,13,20.403430279291587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013036528203437736}",20,12,15.41339350577956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.013010481202713909}",20,14,13.068625129713123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012984486243932251}",20,14,10.857039869924641,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012958543223112882}",20,8,22.362187236891973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012932652036483683}",25,2,39.622138368567825,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012906812580479862}",20,6,26.274627276685234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012881024751743584}",30,19,21.31229882633386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.012855288447123487}",35,5,55.75901145332702,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.01282960356367432}",20,13,13.79786436926258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.012803969998656512}",25,13,23.931653428264028,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.01277838764953576}",20,7,22.498014021766007,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012752856413982657}",25,7,26.030011977499967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.002, 'e': 0.012727376189872212}",25,13,26.100008633962204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.002, 'e': 0.012701946875283497}",25,11,29.14427006901355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.002, 'e': 0.012676568368499208}",20,2,32.144479221290915,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.002, 'e': 0.012651240568005305}",25,7,30.286739005720804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.002, 'e': 0.012625963372490544}",20,4,26.231619226392706,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.002, 'e': 0.012600736680846106}",20,14,3.0298351242409645,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.002, 'e': 0.012575560392165182}",25,15,18.378249283047662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.002, 'e': 0.012550434405742605}",25,1,34.80319549913481,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.002, 'e': 0.012525358621074385}",25,16,18.11399691593549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.002, 'e': 0.01250033293785735}",25,15,19.7817786607919,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.002, 'e': 0.012475357255988723}",20,14,12.940504252955709,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.002, 'e': 0.012450431475565764}",30,10,39.43202767123495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.002, 'e': 0.012425555496885309}",25,4,32.14474084586796,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.002, 'e': 0.012400729220443406}",20,13,15.554551275656962,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.002, 'e': 0.012375952546934911}",25,3,25.57318091979179,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2198,False,"{'a': 0.002, 'e': 0.012351225377253115}",20,0,22.27241354224752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2199,False,"{'a': 0.002, 'e': 0.012326547612489296}",20,1,33.27565570612302,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.002, 'e': 0.012301919153932363}",20,11,12.609953670868517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.002, 'e': 0.012277339903068436}",35,10,37.308539635371815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.002, 'e': 0.012252809761580503}",20,7,25.607606747408067,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.002, 'e': 0.012228328631347955}",30,20,15.586910561163766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.002, 'e': 0.012203896414446235}",20,15,7.901545085527472,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.002, 'e': 0.012179513013146433}",20,8,18.923386259129284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.002, 'e': 0.012155178329914935}",25,13,20.505138036019837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.002, 'e': 0.012130892267412964}",25,4,30.569478999155944,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.002, 'e': 0.012106654728496237}",20,10,17.303206371170692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.002, 'e': 0.012082465616214554}",25,11,25.83453490409905,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.002, 'e': 0.012058324833811458}",30,0,38.96432971569345,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
2211,False,"{'a': 0.002, 'e': 0.012034232284723775}",30,8,38.54135225610848,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.002, 'e': 0.012010187872581275}",25,13,21.710702916218146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.002, 'e': 0.01198619150120627}",30,16,27.731811533901382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.002, 'e': 0.011962243074613261}",25,13,-23.881726848361048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2215,False,"{'a': 0.002, 'e': 0.011938342497008501}",25,13,25.164600214929532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.002, 'e': 0.011914489672789647}",25,20,10.02428541753396,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.002, 'e': 0.011890684506545358}",20,2,28.99172983192218,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.002, 'e': 0.01186692690305496}",20,10,20.841945984373837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.002, 'e': 0.011843216767287999}",20,6,25.769018818119054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.002, 'e': 0.011819554004403897}",20,9,21.116464109759256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.002, 'e': 0.011795938519751562}",20,11,2.9826716252894054,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2222,False,"{'a': 0.002, 'e': 0.011772370218869043}",30,12,32.181968173933654,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.002, 'e': 0.011748849007483096}",20,11,15.069499169617055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.002, 'e': 0.011725374791508845}",25,17,16.68654602045837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.002, 'e': 0.011701947477049383}",20,9,19.0940788824223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.002, 'e': 0.011678566970395442}",20,10,16.71171873433211,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.002, 'e': 0.011655233178024955}",25,7,30.377188873828082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.002, 'e': 0.01163194600660272}",25,15,20.447468702802784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.002, 'e': 0.011608705362980011}",25,17,15.689758735043602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.002, 'e': 0.011585511154194242}",20,10,15.323083811379767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.002, 'e': 0.011562363287468536}",20,0,28.210896238123897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2232,False,"{'a': 0.002, 'e': 0.011539261670211397}",20,10,19.761634941813234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.002, 'e': 0.011516206210016314}",20,2,29.814605698810176,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.002, 'e': 0.011493196814661438}",20,8,23.043663509202837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.002, 'e': 0.011470233392109144}",30,16,17.757081103558352,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2236,False,"{'a': 0.002, 'e': 0.01144731585050571}",25,19,3.1939581892190594,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.002, 'e': 0.011424444098180933}",30,21,15.887613150807347,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.002, 'e': 0.011401618043647792}",20,8,22.45764215147823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011378837595602027}",20,6,24.023598948754508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.002, 'e': 0.011356102662921816}",25,11,23.14077260299342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.002, 'e': 0.011333413154667387}",20,10,17.03982978864177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.002, 'e': 0.0113107689800807}",20,11,15.428049478102265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.002, 'e': 0.011288170048585013}",25,19,8.308125328407018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.002, 'e': 0.011265616269784572}",20,0,15.957997615344777,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2245,False,"{'a': 0.002, 'e': 0.011243107553464221}",20,13,12.336872894392718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.002, 'e': 0.011220643809589084}",20,11,17.63581658319019,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.002, 'e': 0.011198224948304147}",20,16,7.761235881127146,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.002, 'e': 0.011175850879933932}",20,13,13.141279510907566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.002, 'e': 0.011153521514982131}",30,19,20.27621023011775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.002, 'e': 0.01113123676413127}",20,0,28.569457161802987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2251,False,"{'a': 0.002, 'e': 0.011108996538242306}",30,12,35.20179708957025,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.002, 'e': 0.011086800748354308}",20,12,15.445466036485701,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.002, 'e': 0.011064649305684076}",20,8,18.578524657244433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.002, 'e': 0.01104254212162583}",20,13,10.872406439010074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.002, 'e': 0.011020479107750792}",20,10,18.638664472681903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.002, 'e': 0.010998460175806881}",35,16,33.0473456850019,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.002, 'e': 0.010976485237718327}",20,4,21.836333107209853,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.002, 'e': 0.01095455420558537}",25,7,32.687805198161485,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.002, 'e': 0.01093266699168384}",30,15,30.572406265254735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.002, 'e': 0.010910823508464855}",25,2,35.003550263034896,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.002, 'e': 0.01088902366855444}",20,9,21.439490259491755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.002, 'e': 0.01086726738475323}",20,3,23.11197341512642,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.002, 'e': 0.010845554570036048}",25,20,8.246284282941808,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.002, 'e': 0.010823885137551606}",20,0,30.61666538897905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2265,False,"{'a': 0.002, 'e': 0.010802259000622138}",25,19,10.702545746553705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.002, 'e': 0.010780676072743084}",35,13,41.94582626239842,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.002, 'e': 0.010759136267582695}",30,18,23.02739518139231,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.002, 'e': 0.01073763949898172}",25,10,21.21473476456329,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.002, 'e': 0.01071618568095305}",20,6,22.68281726852611,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.002, 'e': 0.010694774727681404}",30,17,20.17663979481386,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.002, 'e': 0.010673406553522925}",25,8,27.69444564913584,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.002, 'e': 0.010652081073004893}",35,24,25.638960385181825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.002, 'e': 0.010630798200825346}",25,18,11.987731133941335,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.002, 'e': 0.010609557851852787}",25,18,15.157876130371516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.002, 'e': 0.01058835994112578}",20,5,24.63589745082856,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.002, 'e': 0.010567204383852655}",25,7,32.39703123719399,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.002, 'e': 0.010546091095411146}",20,0,28.6577496078292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2278,False,"{'a': 0.002, 'e': 0.01052501999134809}",30,16,22.45402426263776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.002, 'e': 0.010503990987379034}",20,11,18.11235210375868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.002, 'e': 0.010483003999387931}",20,0,19.308660871296972,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2281,False,"{'a': 0.002, 'e': 0.010462058943426795}",25,9,30.244999878560208,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.002, 'e': 0.01044115573571539}",25,17,14.117836486718138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.002, 'e': 0.01042029429264085}",20,9,19.34270377110704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.002, 'e': 0.010399474530757374}",25,8,35.03867721455314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.002, 'e': 0.010378696366785877}",25,10,23.585371898000822,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.002, 'e': 0.010357959717613696}",25,10,24.617797586705525,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.002, 'e': 0.010337264500294195}",20,6,22.589369639951713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.002, 'e': 0.01031661063204648}",25,0,32.998324907748,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2289,False,"{'a': 0.002, 'e': 0.010295998030255039}",25,4,-1.6273423729713923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2290,False,"{'a': 0.002, 'e': 0.010275426612469454}",30,7,37.00881814341903,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.002, 'e': 0.010254896296404022}",25,12,25.887261411089337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.002, 'e': 0.010234406999937449}",20,8,21.90493085603891,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.002, 'e': 0.01021395864111251}",35,8,40.47457883011383,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2294,False,"{'a': 0.002, 'e': 0.010193551138135765}",20,14,12.980092313471452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.002, 'e': 0.010173184409377162}",25,11,22.91220484650293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.002, 'e': 0.010152858373369763}",25,13,26.201387775850492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.002, 'e': 0.010132572948809385}",20,0,28.601163517083112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2298,False,"{'a': 0.002, 'e': 0.010112328054554321}",25,16,14.914583881368108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.002, 'e': 0.01009212360962496}",20,8,17.556593952951918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.002, 'e': 0.01007195953320349}",20,16,7.894491743460968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.002, 'e': 0.010051835744633576}",25,14,17.509117595974516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.002, 'e': 0.010031752163420051}",30,0,42.804958809139364,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2303,False,"{'a': 0.002, 'e': 0.010011708709228555}",20,9,20.983022057754013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.002, 'e': 0.009991705301885246}",20,8,23.797221347613004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,2,32.223297938264544,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,7,35.24572323058818,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,10,18.331835827866023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,6,39.905376143241526,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,8,24.418959753270656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,16,24.95291609891226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,17,21.259454411233097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,15,16.83007428182777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,20.915117770608713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,19.823975359559544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,20,19.03483614163145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,8,17.43034138568837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
